step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,5.6450000000000006e-07,0.56450000000000011,3769911.1843077517,0,600,0
1,1.6935000000000002e-06,1.6935000000000002,3769809.1935442272,1467.6394237761851,599.98376766583533,0.23358206897052083
2,2.8225000000000005e-06,2.8225000000000007,2170663.3151978115,48415.395513026655,345.4717964019726,7.7055495176473627
3,3.9515000000000002e-06,3.9515000000000002,2985937.2691207929,15446.524004807427,475.22667614288923,2.4583906489527214
4,5.0805000000000007e-06,5.0805000000000007,3530302.8330693152,36457.891004960482,561.86514649430376,5.8024535681450091
5,6.2095000000000004e-06,6.2095000000000002,3093187.4063261533,43519.792094143559,492.29606562640629,6.9263900341145357
6,7.338500000000001e-06,7.3385000000000007,3299861.9369474407,78291.484814932104,525.18933878598148,12.460476810300507
7,8.4675000000000015e-06,8.4675000000000011,3063695.5651702425,68810.073847891443,487.60229332556213,10.951463387410278
8,9.5965000000000004e-06,9.5965000000000007,3400620.1294355234,0,541.22550317746459,0
9,1.0725500000000001e-05,10.7255,3266752.0137120495,27040.596783560242,519.91973083767573,4.3036446422584191
10,1.1854500000000001e-05,11.854500000000002,2999832.6292772042,21020.730702002445,477.43819139782426,3.3455531986272566
11,1.2983500000000002e-05,12.983500000000001,2606930.2050151522,97754.580317147396,414.90582842372964,15.558124667347707
12,1.4112500000000001e-05,14.112500000000001,2957065.2840867573,14488.373440608208,470.63155700784722,2.3058962504341274
13,1.5241500000000001e-05,15.241500000000002,2256182.8704757742,120294.76766898343,359.08265635548094,19.145506902609831
14,1.6370500000000002e-05,16.370500000000003,2928844.3044359758,33111.925021566451,466.14004859752959,5.2699265424705146
15,1.7499500000000001e-05,17.499500000000001,2596385.2795899264,37743.586250656561,413.22755141776952,6.0070783218072892
16,1.8628500000000003e-05,18.628500000000003,3416257.0291163065,57146.502408413442,543.7141930562932,9.0951483387119012
17,1.9757500000000002e-05,19.7575,3492676.2637324361,9135.9219947416714,555.87669199274956,1.4540271451651057
18,2.0886500000000001e-05,20.886500000000002,3103665.6164040291,64657.280975275797,493.96372455505553,10.290525874096707
19,2.2015500000000003e-05,22.015500000000003,2412696.4141925699,56256.799692620894,383.99256049883843,8.9535477536112342
20,2.3144500000000002e-05,23.144500000000001,3530654.5311595765,43898.195350183705,561.92112098384484,6.9866147827953924
21,2.4273500000000004e-05,24.273500000000006,3745529.2515334133,147.74463502504659,596.11949487682978,0.023514288979544138
22,2.5402500000000003e-05,25.402500000000003,3769903.8715142757,62641.410344778291,599.99883613277052,9.9696900986192531
23,2.6531500000000002e-05,26.531500000000001,3698966.0365127334,39626.923726990382,588.70872904003784,6.3068207906760323
24,2.7660500000000004e-05,27.660500000000003,3735125.0854588044,13320.335599066726,594.46362041730674,2.1199972542344128
25,2.8789500000000003e-05,28.789500000000004,3729739.2813646514,11577.218170448461,593.60644307319774,1.8425714990801816
26,2.9918500000000002e-05,29.918500000000002,3674253.7795606754,38716.633105589266,584.7756511911607,6.1619435386298509
27,3.1047500000000004e-05,31.047500000000003,3659865.8435015781,369.74049953919166,582.48574004646525,0.058846028162929005
28,3.2176500000000006e-05,32.176500000000004,3485960.6761082551,49307.616166799766,554.80787302659439,7.8475508450240357
29,3.3305500000000002e-05,33.305500000000002,3492774.6836173506,50352.837339715516,555.89235600393226,8.0139029613178856
30,3.4434500000000004e-05,34.434500000000007,1943403.9027547138,30216.435545666598,309.30233754749378,4.8090950797104917
31,3.5563500000000006e-05,35.563500000000005,3522400.6307301354,44269.784622554303,560.60747193071097,7.0457550522930941
32,3.6692500000000001e-05,36.692500000000003,3731039.745932729,43150.474390228599,593.81341843752318,6.8676112959651201
33,3.7821500000000004e-05,37.8215,3213543.2855577399,95841.954615542461,511.45129873628451,15.253720832652677
34,3.8950500000000006e-05,38.950500000000005,3247434.0622877027,12610.709002035983,516.84518337808186,2.0070566735674893
35,4.0079500000000001e-05,40.079500000000003,1167831.4459354857,120624.54220671325,185.86614731878808,19.197992150395375
36,4.1208500000000004e-05,41.208500000000001,2080152.8120380172,107104.73037729209,331.06660242235671,17.046247268070719
