step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,5.6450000000000006e-07,0.56450000000000011,2447943.6619010502,0,389.60233420202758,0
1,1.6935000000000002e-06,1.6935000000000002,2955675.1651444761,0,470.41031270669748,0
2,2.8225000000000005e-06,2.8225000000000007,3636577.2268474614,3628.7612826919285,578.7792415881903,0.57753529544090709
3,3.9515000000000002e-06,3.9515000000000002,2593566.3555463576,22155.926243259652,412.77890572203495,3.5262251803942206
4,5.0805000000000007e-06,5.0805000000000007,3761905.629542056,3366.9381808542239,598.72587638684672,0.53586485456778365
5,6.2095000000000004e-06,6.2095000000000002,3765583.8925057305,41855.420485313181,599.31129011950736,6.66149706542737
6,7.338500000000001e-06,7.3385000000000007,3173173.4321895679,38106.797861066647,505.02623702084492,6.0648852449924213
7,8.4675000000000015e-06,8.4675000000000011,3369078.7415675963,16151.503521493942,536.2055353863052,2.5705916238119157
8,9.5965000000000004e-06,9.5965000000000007,3765662.286234505,662.19911239703652,599.32376686894918,0.10539226204905396
9,1.0725500000000001e-05,10.7255,3769184.539757276,58473.462303550441,599.88435092792099,9.306340565307659
10,1.1854500000000001e-05,11.854500000000002,3769911.1843077517,14945.469193044104,600,2.3786452989006097
11,1.2983500000000002e-05,12.983500000000001,3762020.1416081823,523.17996724367549,598.7441015482143,0.083266677913486853
12,1.4112500000000001e-05,14.112500000000001,3551817.9927217253,35034.783680493463,565.28939050439612,5.575959002905801
13,1.5241500000000001e-05,15.241500000000002,2468440.8958031954,26238.382350553744,392.86457029726478,4.1759682498257726
14,1.6370500000000002e-05,16.370500000000003,3710959.0383901857,105093.30732945666,590.6174745713447,16.726119347358743
15,1.7499500000000001e-05,17.499500000000001,3684345.266297305,59024.492301400911,586.3817611884416,9.3940397132574773
16,1.8628500000000003e-05,18.628500000000003,2697370.0425481182,558.82384005417407,429.2997756195291,0.088939576462216507
17,1.9757500000000002e-05,19.7575,2165253.5690385932,52077.350172637969,344.61080855986063,8.2883677031029031
18,2.0886500000000001e-05,20.886500000000002,3664298.8110024994,15345.361797556201,583.19126873680261,2.442290183614602
19,2.2015500000000003e-05,22.015500000000003,2213781.7761594793,47235.625415084738,352.33431260253695,7.517783274847897
20,2.3144500000000002e-05,23.144500000000001,3578672.4297626531,36492.942220843492,569.56340690340994,5.808032142414171
21,2.4273500000000004e-05,24.273500000000006,3614540.150925695,34360.054136486295,575.27193202394983,5.4685724607269197
22,2.5402500000000003e-05,25.402500000000003,3210003.4273693701,14273.385115423247,510.88791280776115,2.2716797957738932
23,2.6531500000000002e-05,26.531500000000001,3419266.3616764415,82370.603575189758,544.19314320864612,13.109688724454397
24,2.7660500000000004e-05,27.660500000000003,3335491.1569402413,52447.92828433188,530.8599052663443,8.3473470413806492
25,2.8789500000000003e-05,28.789500000000004,3591897.3611103883,59552.405742558665,571.66822009945292,9.4780597469423871
26,2.9918500000000002e-05,29.918500000000002,3726449.2972092489,62437.391657380991,593.08282583217147,9.9372195160368531
27,3.1047500000000004e-05,31.047500000000003,3701196.4148467425,29657.358497359179,589.06370477686039,4.7201152039031395
28,3.2176500000000006e-05,32.176500000000004,3393803.0419560624,5668.5238445113719,540.14053000761839,0.90217358988825924
29,3.3305500000000002e-05,33.305500000000002,3321660.646840103,14600.927415845596,528.65871121842486,2.3238097719578006
30,3.4434500000000004e-05,34.434500000000007,2854823.5456846203,73566.416136337823,454.35927895083864,11.708458773653538
31,3.5563500000000006e-05,35.563500000000005,2560881.1028102124,60901.183106114782,407.57688618286954,9.6927243314827969
32,3.6692500000000001e-05,36.692500000000003,1473572.9547760715,31190.676254636768,234.52641975914173,4.9641503043044466
33,3.7821500000000004e-05,37.8215,3459835.3580237096,28041.102640175981,550.64989951359087,4.4628800949312044
34,3.8950500000000006e-05,38.950500000000005,3419637.7474426166,23608.580740673591,544.25225108912684,3.7574223242623219
35,4.0079500000000001e-05,40.079500000000003,1952995.5996957456,34844.092206213259,310.82890352829844,5.5456095121686255
36,4.1208500000000004e-05,41.208500000000001,2785562.3644971475,80153.23260017237,443.33601960046894,12.756783173111884
37,4.2337500000000006e-05,42.337500000000006,1641725.388951306,67478.802384584982,261.28871085106488,10.739584953427876
38,4.3466500000000001e-05,43.466500000000003,3700769.9854784925,59645.455457928321,588.99583643502388,9.492869069096761
39,4.4595500000000004e-05,44.595500000000001,1585953.054535158,86096.093851287384,252.41226814096066,13.702618917336125
40,4.5724500000000006e-05,45.724500000000006,2036559.7466866206,53625.879352223201,324.12855058715394,8.5348237765559301
41,4.6853500000000008e-05,46.853500000000011,928619.10245022445,96355.044721341721,147.7943204045124,15.335381659242174
42,4.7982500000000004e-05,47.982500000000002,1786270.546370002,79217.643743953959,284.2937871542465,12.607879581943033
43,4.9111500000000006e-05,49.111500000000007,1046087.5592637699,121896.76326908465,166.49000596376501,19.400472421177408
44,5.0240500000000008e-05,50.240500000000011,2812807.1954288594,107923.4475372544,447.67216911695391,17.176550151072878
45,5.1369500000000003e-05,51.369500000000002,1822839.0073910316,100605.4662886899,290.11383848700666,16.011857261910038
46,5.2498500000000006e-05,52.498500000000007,2761818.8494759365,111609.99087447982,439.55712181846656,17.763281746114796
47,5.3627500000000008e-05,53.627500000000005,2100395.9887219355,84200.619989211569,334.28840405548493,13.400944882685273
48,5.4756500000000003e-05,54.756500000000003,1327578.8743044438,67957.480434383499,211.29074018992625,10.815768931202898
49,5.5885500000000006e-05,55.885500000000008,1058502.0262606642,96243.005419419555,168.46582975217194,15.317550050520696
50,5.7014500000000008e-05,57.014500000000005,1637137.6789503025,26430.001178346625,260.55855412693302,4.2064653334584845
51,5.8143500000000003e-05,58.143500000000003,1308848.5029972158,123062.78408702381,208.30970901043432,19.586050398100479
52,5.9272500000000006e-05,59.272500000000008,1175824.8675953783,39532.213530918649,187.13833988817782,6.2917471948100125
53,6.0401500000000008e-05,60.401500000000006,1583983.5649469043,112440.03171719422,252.09881413762207,17.895386849200953
54,6.153050000000001e-05,61.530500000000011,1754573.2410302707,82934.834006549791,279.24900432673513,13.199488786648219
55,6.2659500000000005e-05,62.659500000000008,3194746.3116489886,122224.87484418036,508.45966742353738,19.452693000239556
56,6.3788500000000001e-05,63.788499999999999,1576999.1937732573,120737.269966703,250.98721694094763,19.215933330621422
57,6.491750000000001e-05,64.917500000000004,1552160.8387966505,125201.69535254585,247.03406996814948,19.926468698843255
58,6.6046500000000005e-05,66.046500000000009,2648021.1596083981,121702.59481773592,421.44565696360934,19.369569552352758
59,6.7175500000000001e-05,67.1755,1350805.6174738922,79802.782227449381,214.98739117726987,12.701007263984623
60,6.830450000000001e-05,68.304500000000004,216920.04525620351,100311.11781870182,34.523897458242431,15.965010247919899
61,6.9433500000000005e-05,69.433500000000009,1760349.2074683972,113625.38625126934,280.16827793649583,18.084041882615402
