step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,5.6450000000000006e-07,0.56450000000000011,2052505.7017838443,0,326.66642816319847,0
1,1.6935000000000002e-06,1.6935000000000002,3230108.1904600477,24935.238731977508,514.08768523333401,3.968566501370705
2,2.8225000000000005e-06,2.8225000000000007,3090284.813279856,27689.505757761741,491.83410359530393,4.4069217131192788
3,3.9515000000000002e-06,3.9515000000000002,1958358.6463896323,28723.605403421287,311.68245891966313,4.5715037833755723
4,5.0805000000000007e-06,5.0805000000000007,1812884.4955692634,25333.403978332004,288.5295287245055,4.0319364684954255
5,6.2095000000000004e-06,6.2095000000000002,1677590.0547361765,60051.01283773403,266.99674969306579,9.5574155308002364
6,7.338500000000001e-06,7.3385000000000007,1433178.6446753475,63259.757399389426,228.09746563382464,10.068103088906931
7,8.4675000000000015e-06,8.4675000000000011,1346751.1755351415,23185.083102526369,214.34210670123861,3.6900205817634486
8,9.5965000000000004e-06,9.5965000000000007,1378747.401811976,27190.087818791311,219.4344642734836,4.3274368794633684
9,1.0725500000000001e-05,10.7255,2287659.7255703369,40520.749459583996,364.09235343676789,6.4490775742810404
10,1.1854500000000001e-05,11.854500000000002,2316416.089449876,45303.155460428577,368.66907089354578,7.210221129187798
11,1.2983500000000002e-05,12.983500000000001,1300965.8879386149,53577.185310914218,207.05515185936736,8.5270738791824847
12,1.4112500000000001e-05,14.112500000000001,657452.94191499846,55569.315592002073,104.63688555608076,8.8441312607006637
13,1.5241500000000001e-05,15.241500000000002,855967.858348398,52690.870346200376,136.23151578393083,8.3860124714119575
14,1.6370500000000002e-05,16.370500000000003,2252805.7680467917,60103.421834337816,358.54517381058071,9.5657566816722159
15,1.7499500000000001e-05,17.499500000000001,2680199.593404803,61832.093448385102,426.56701376326248,9.8408833140304868
16,1.8628500000000003e-05,18.628500000000003,2833128.4337317711,65744.645316696697,450.90639464261062,10.463585283975707
17,1.9757500000000002e-05,19.7575,1544737.899896295,92721.638262755907,245.85267254988878,14.757107061096223
18,2.0886500000000001e-05,20.886500000000002,1470960.3942610282,104665.92426148226,234.11061783904589,16.658099219496837
19,2.2015500000000003e-05,22.015500000000003,2171650.2741234852,93799.440196110416,345.62887579362223,14.928644566463595
20,2.3144500000000002e-05,23.144500000000001,1711373.9534041334,53507.81477663957,272.3736241629868,8.5160332157477487
21,2.4273500000000004e-05,24.273500000000006,1642553.8473429368,36511.053301552762,261.42056409923885,5.8109146104337874
22,2.5402500000000003e-05,25.402500000000003,1987747.6675897725,64862.595394567375,316.35986691629796,10.323202678815004
23,2.6531500000000002e-05,26.531500000000001,2056617.149675206,80528.821710769247,327.32078541837342,12.816560036634867
24,2.7660500000000004e-05,27.660500000000003,2075630.72391321,84109.591515623906,330.34688974419646,13.386457251151686
25,2.8789500000000003e-05,28.789500000000004,2394953.1947096693,71373.248325298729,381.16863941177041,11.359405275496634
26,2.9918500000000002e-05,29.918500000000002,2160543.1230403557,35949.963792133814,343.86111779507365,5.7216144414927559
27,3.1047500000000004e-05,31.047500000000003,2266609.693067506,36054.842574665425,360.7421367116973,5.7383064181581211
28,3.2176500000000006e-05,32.176500000000004,1541409.6390812625,43046.006235634741,245.32296338927728,6.8509846727658195
29,3.3305500000000002e-05,33.305500000000002,1468161.0806518905,40928.991845910918,233.66509324088722,6.5140513680446013
30,3.4434500000000004e-05,34.434500000000007,2525475.6413348895,48601.226424679167,401.94193197662224,7.7351254258161335
31,3.5563500000000006e-05,35.563500000000005,1742351.6400362391,54991.759693466556,277.30387611603817,8.7522103845368537
32,3.6692500000000001e-05,36.692500000000003,2165514.0408744323,46680.329961117379,344.65226394007061,7.4294052584725341
33,3.7821500000000004e-05,37.8215,2156475.4189162655,34568.377426313906,343.21372257668941,5.5017281420641497
34,3.8950500000000006e-05,38.950500000000005,798409.59549502842,56562.539893413013,127.07083373503444,9.0022078178692091
35,4.0079500000000001e-05,40.079500000000003,679479.38164443104,54419.257359602358,108.14250231773566,8.6610938081707207
36,4.1208500000000004e-05,41.208500000000001,973016.82929622533,52957.127948510963,154.86043809409719,8.4283886849554825
37,4.2337500000000006e-05,42.337500000000006,1758464.9144120971,71693.759533923017,279.86838338235196,11.410416218665548
38,4.3466500000000001e-05,43.466500000000003,1799995.1661146639,92121.94995150817,286.47812822866604,14.661663702046715
39,4.4595500000000004e-05,44.595500000000001,1701356.9532494685,71418.173333186758,270.77936907341962,11.366555312570457
40,4.5724500000000006e-05,45.724500000000006,2408222.599431192,65259.163292749632,383.28053076508769,10.386318420082274
41,4.6853500000000008e-05,46.853500000000011,2574854.4343930599,67694.033597114423,409.80081097574185,10.773840064809598
42,4.7982500000000004e-05,47.982500000000002,2156326.468806135,46619.09356071378,343.19001643038808,7.4196591826511469
43,4.9111500000000006e-05,49.111500000000007,2053262.3564001222,53886.740091710002,326.78685348559242,8.5763410527038619
44,5.0240500000000008e-05,50.240500000000011,1964504.6764507843,70705.958596196549,312.66062998428686,11.253202816635572
45,5.1369500000000003e-05,51.369500000000002,3035747.7670985237,75408.370293886401,483.15426311391394,12.001614882776062
46,5.2498500000000006e-05,52.498500000000007,3462999.549237858,74418.966507992984,551.15349618621053,11.844146379537289
47,5.3627500000000008e-05,53.627500000000005,3272334.1845293241,38056.233456290407,520.80816091642839,6.0568376700277833
48,5.4756500000000003e-05,54.756500000000003,2667293.1361061535,67455.031730106886,424.51288728637792,10.735801736267156
49,5.5885500000000006e-05,55.885500000000008,2394624.731924735,99625.782800513058,381.11636293592636,15.855935792101182
50,5.7014500000000008e-05,57.014500000000005,2897212.1039282312,74207.719669216312,461.10562752584804,11.810525400933445
51,5.8143500000000003e-05,58.143500000000003,2693847.8700487772,79206.288185089172,428.73920445583661,12.60607228861813
52,5.9272500000000006e-05,59.272500000000008,2905097.3783801245,75511.648308822143,462.36060793250311,12.018052089365804
53,6.0401500000000008e-05,60.401500000000006,2559385.3878202997,78934.498320121405,407.3388357487683,12.562815588126231
54,6.153050000000001e-05,61.530500000000011,2689530.2851664824,50986.93514283745,428.05203947960058,8.1148227610884529
